;distance_from_home;distance_from_last_transaction;ratio_to_median_purchase_price;repeat_retailer;used_chip;used_pin_number;online_order;fraud
330627;5.614355289790843;0.2007320528189387;1.9273951889859515;1.0;1.0;0.0;1.0;0.0
725755;4.139658997347037;0.1920809918710941;0.5020700592746896;1.0;0.0;1.0;1.0;0.0
26418;13.943802286825896;0.3347183229523665;0.6271336941084844;1.0;0.0;0.0;1.0;0.0
881327;8.373307681073426;5.183851786702827;1.861926292788638;1.0;0.0;0.0;1.0;0.0
318669;14.274218683480136;2.866407389527162;2.9672676106615112;1.0;0.0;0.0;1.0;0.0
527029;16.268070768362634;2.7466005034531107;5.192849196967454;1.0;0.0;0.0;0.0;0.0
302595;36.272156725411904;2.277141107834224;0.989830604254202;1.0;1.0;0.0;1.0;0.0
416712;16.2421235216978;0.040540728671983;0.0657889444445763;1.0;0.0;1.0;1.0;0.0
132463;4.637632985413373;0.2881323693441306;1.8536157493827885;1.0;0.0;0.0;0.0;0.0
645787;10.774524505816087;1.1687352811719949;1.955604734580678;1.0;1.0;0.0;1.0;0.0
311177;211.35830042358657;20.7091506285461;0.7894697654609144;1.0;0.0;0.0;0.0;0.0
914883;36.25141101842222;1.6753113569281175;1.5890429311597978;1.0;0.0;0.0;1.0;0.0
193286;13.414174068405034;0.346459918388366;1.827130848554162;1.0;0.0;0.0;1.0;0.0
510050;40.12959437000631;0.1646214764666157;0.2522859322202082;1.0;1.0;0.0;0.0;0.0
505457;17.10357571806159;0.3061708615402834;0.7436448353039764;1.0;0.0;0.0;0.0;0.0
748798;19.113864391111655;1.2428612555047016;0.2941895979887303;1.0;1.0;0.0;0.0;0.0
146562;25.75637627124176;1.6734667050703813;1.046057766644834;1.0;0.0;0.0;1.0;0.0
647136;12.517608021235564;0.0416690404993466;0.6617787932291186;1.0;0.0;1.0;1.0;0.0
217623;74.5767406265283;3.2358741784921543;0.4640876417367172;1.0;1.0;0.0;0.0;0.0
509363;4.714175204264601;8.990257706871475;1.0701457619881285;1.0;1.0;0.0;1.0;0.0
440561;6.017177517161678;1.6247104525924865;0.7144395191633683;1.0;0.0;0.0;1.0;0.0
294897;3.1391108648910726;0.5001970469070883;1.0770148412190332;1.0;0.0;1.0;0.0;0.0
529780;5.40671319748144;5.0346459923766895;2.644329145778903;1.0;0.0;0.0;0.0;0.0
494670;9.581608894367744;1.6031404333595431;0.7088708441513502;1.0;1.0;0.0;1.0;0.0
781541;13.991140982932894;33.35391696561731;2.5459578032581915;1.0;1.0;0.0;1.0;0.0
891459;4.562397839144374;0.0391405204295042;0.3811735825825865;1.0;0.0;0.0;1.0;0.0
339049;7.969725574230369;0.370400648276354;2.6049716579524533;1.0;1.0;0.0;1.0;0.0
637992;32.820923190874765;5.731706554468237;4.852346341224813;1.0;1.0;0.0;1.0;1.0
27459;105.39362578543982;0.2808512694376524;0.1339961199883943;1.0;1.0;0.0;1.0;0.0
7104;5.784871451225963;3.352140650523566;1.7209994087761968;1.0;1.0;0.0;1.0;0.0
32485;5.353037971681887;0.169386479345285;0.3245780714138392;1.0;1.0;0.0;0.0;0.0
437478;50.17269765692743;0.2257573650440736;0.1494582365252499;1.0;0.0;0.0;1.0;0.0
405084;1.7349437179886116;2.06779488143143;4.436445515668958;0.0;0.0;0.0;0.0;1.0
783040;1.2397445637315234;2.1276744465875;1.9978481205082088;0.0;0.0;0.0;0.0;0.0
203595;78.13783786956263;20.41739349275601;2.5389537536633813;1.0;0.0;0.0;1.0;0.0
863530;5.161451495321328;0.0224482402503182;1.853586978768776;1.0;1.0;0.0;0.0;0.0
819311;4.5635250948177;0.0679261549661242;0.6229788034405087;1.0;1.0;0.0;1.0;0.0
856728;15.387855105602036;3.0398818168298845;0.5847903688546193;1.0;1.0;0.0;1.0;0.0
321935;24.560444370935954;0.0186385303407135;0.3241727360022734;1.0;1.0;0.0;1.0;0.0
785424;73.69231889265272;0.4354760176536907;1.689725872800938;1.0;1.0;1.0;1.0;0.0
437791;26.555590923287895;1.2977765790917148;4.46679911209473;1.0;0.0;0.0;1.0;1.0
585147;29.840777245775666;0.313934965924681;2.773889315106892;1.0;0.0;0.0;1.0;0.0
23400;3.8105518074904072;47.056368344815;0.1217121296046365;1.0;0.0;0.0;0.0;0.0
104857;8.82358357363561;0.1813401293379085;0.9451270753538904;1.0;0.0;0.0;1.0;0.0
403835;6.224809447322257;5.466095674505645;0.7302104704550737;1.0;0.0;0.0;0.0;0.0
572344;3.1694057722388806;3.0705214521466537;0.6848649210267519;1.0;0.0;0.0;1.0;0.0
697181;15.65725504538883;0.0904114596031221;0.6256355738555059;1.0;1.0;1.0;1.0;0.0
449713;13.252089543970726;0.4082859864629024;1.5760847707766663;1.0;1.0;0.0;0.0;0.0
828887;4.496316630063283;3.6255321138585375;0.1903470897765726;1.0;1.0;0.0;1.0;0.0
389488;5.140996319254741;1.5547650990816655;0.5924684194090183;1.0;0.0;0.0;1.0;0.0
335926;4.686545753754482;1.118791801483213;2.609097550252659;1.0;1.0;0.0;1.0;0.0
952462;7.571666347325896;0.2217799598043001;0.5994628242935434;1.0;0.0;0.0;1.0;0.0
860903;0.6673801727682638;7.007632122792484;4.0118930768529335;0.0;0.0;0.0;0.0;1.0
707492;0.4828397461588762;4.625241517701438;1.1591038526851802;0.0;1.0;0.0;1.0;0.0
223171;205.4167517800604;0.3858637076124029;1.3974447790677615;1.0;0.0;0.0;1.0;1.0
377793;17.963162272478872;1.02699468161427;0.3578902861620467;1.0;0.0;0.0;0.0;0.0
787696;2.9258657851547225;0.5684602130398024;1.1073000927568972;1.0;1.0;1.0;1.0;0.0
910970;10.407266429314424;1.9838463295911088;6.828379302988072;1.0;0.0;0.0;1.0;1.0
664612;15.746701750631876;0.027452679302933;0.3865087220656155;1.0;0.0;0.0;1.0;0.0
962670;50.80204914876504;1.6862677034864684;0.1125032931390877;1.0;0.0;0.0;0.0;0.0
539028;5.057849677591308;6.5936529694700425;4.716224679003204;1.0;0.0;0.0;1.0;1.0
488819;6.22818598082788;0.2093152263838207;3.1243661968043;1.0;1.0;0.0;0.0;0.0
538469;8.342634887053936;1.88754230361825;0.8236184975349239;1.0;0.0;0.0;1.0;0.0
39250;34.35997026950145;0.7530721952180855;7.149954570516422;1.0;1.0;1.0;1.0;0.0
600822;2.7889293530870605;4.652575600545713;2.276852422830244;1.0;0.0;0.0;1.0;0.0
707312;11.90113504078705;2.194427673456766;1.859628637257128;1.0;0.0;0.0;0.0;0.0
912609;3.7176105404384727;3.41881981517153;0.2951240191941108;1.0;0.0;0.0;0.0;0.0
431950;18.28088363477748;14.714246672651823;0.215714904358906;1.0;1.0;0.0;1.0;0.0
847618;12.400765974043146;5.188474461394068;1.4651324616130657;1.0;0.0;0.0;0.0;0.0
340581;6.429786622156448;15.223389748673622;0.4010927083598391;1.0;0.0;0.0;1.0;0.0
579536;6.071060935736008;0.1783385794053271;0.9508112756996184;1.0;0.0;0.0;1.0;0.0
620783;16.651057018409237;18.467106368757907;1.3123877026302668;1.0;0.0;0.0;0.0;0.0
675098;12.134693254203407;0.242684462295504;3.0202288323617497;1.0;0.0;0.0;1.0;0.0
948334;1.285454378496193;0.1642159734211144;3.008661247809766;0.0;0.0;0.0;0.0;0.0
813894;2.535886542488602;0.1237634394964876;0.4764757660193113;1.0;0.0;0.0;1.0;0.0
295619;28.322970238596383;0.7118138964832663;0.8469933194878013;1.0;1.0;0.0;1.0;0.0
365123;3.829790174522377;3.910887278954105;5.79447066992838;1.0;0.0;0.0;1.0;1.0
532796;17.927568094869905;2.169172527452913;2.5068390489472563;1.0;0.0;0.0;1.0;0.0
42282;21.98904728023739;1.4829641409951744;0.6968493288393173;1.0;0.0;0.0;1.0;0.0
211624;6.012063231860715;0.0588566688925758;0.0964198345917584;1.0;1.0;0.0;0.0;0.0
817616;1.566804709172024;7.142806401500772;0.8448311710678134;0.0;0.0;0.0;1.0;0.0
628724;33.71877565355737;5.277229461898095;0.5229972157342281;1.0;0.0;0.0;0.0;0.0
493384;6.423367448272771;4.5878701736380805;2.6960754995885607;1.0;1.0;0.0;1.0;0.0
347052;6.138852529953791;0.5948003442070426;1.5358360132313815;1.0;1.0;0.0;1.0;0.0
728988;4.43234373454802;1.258142697771757;3.9004506039290616;1.0;1.0;0.0;1.0;0.0
53992;825.1715903171448;4.411696723502424;0.7805065318961653;1.0;0.0;0.0;0.0;0.0
612109;1.4793407341834688;2.7684852145366703;0.4524258410594;0.0;1.0;0.0;0.0;0.0
60760;10.79991719066381;0.0932297531569772;0.6270879175571391;1.0;0.0;0.0;1.0;0.0
621824;0.7085151045807229;5.372353389175997;0.5986187629134642;0.0;0.0;1.0;1.0;0.0
771825;27.258649098238003;168.4823678100126;0.7297501371168876;1.0;1.0;0.0;1.0;0.0
721061;2.7701709051430394;5.051329224564894;0.9312551796030064;1.0;0.0;0.0;0.0;0.0
728634;12.923331358835595;0.0149528891344048;0.7320304627736073;1.0;1.0;0.0;0.0;0.0
631441;9.509662904695732;0.3306988352334459;0.514739554758076;1.0;0.0;0.0;1.0;0.0
5637;5.535898711458823;6.0845923030358415;4.376614704753517;1.0;1.0;0.0;1.0;1.0
108559;25.20959199423937;0.2410283132553521;2.5509477493841586;1.0;0.0;0.0;0.0;0.0
469628;9.267455617901827;1.5418679313139405;5.079286717047722;1.0;0.0;1.0;0.0;0.0
400527;19.81159585029692;0.5290145221548286;0.6352539463831129;1.0;1.0;0.0;1.0;0.0
476351;2.847616249105529;11.878737092007151;1.567765669378932;1.0;0.0;0.0;0.0;0.0
493635;6.328910984669583;2.1647571954216307;0.889287451614021;1.0;0.0;0.0;1.0;0.0
582063;7.972649636953945;1.5399810725042251;0.4180444165456734;1.0;1.0;0.0;1.0;0.0
596168;2.9291191123002007;3.003496038567844;13.039516859292595;1.0;0.0;0.0;1.0;1.0
693094;50.38943266439048;0.2298654049224791;1.3905503448793828;1.0;0.0;0.0;1.0;0.0
926825;2.642052145988022;0.1082754654805437;0.4951424497729739;1.0;0.0;0.0;1.0;0.0
876931;0.8786321723969248;0.0385816405848498;0.8387605343384552;0.0;0.0;0.0;1.0;0.0
507171;2.497493123540528;2.6600252562386792;0.558565391003013;1.0;0.0;0.0;1.0;0.0
643749;29.736170312664147;0.1098441822440918;0.6900559625495147;1.0;0.0;0.0;1.0;0.0
202108;58.878718460822085;0.2408949030423687;12.872842768322752;1.0;0.0;0.0;1.0;1.0
770612;18.92911738812296;0.1786905507756978;2.762179490491609;1.0;0.0;0.0;1.0;0.0
94539;10.583004429713831;0.8297071773866571;0.7172603422894137;1.0;0.0;1.0;1.0;0.0
409703;5.034640574643749;14.589536938561253;0.6369675692071002;1.0;0.0;1.0;0.0;0.0
744810;0.5790822225049473;29.608674526978863;0.8792008855068061;0.0;1.0;1.0;1.0;0.0
561441;66.60136467506838;0.8396880249972691;2.6279085917826985;1.0;1.0;0.0;1.0;0.0
13472;32.35196948876489;2.6587941716031054;3.334884816484172;1.0;0.0;0.0;0.0;0.0
355660;3.6106848263007767;28.178907537902568;2.261401409031064;1.0;0.0;0.0;0.0;0.0
38356;15.114715312052525;1.1815446829091452;6.497096749603177;1.0;0.0;0.0;1.0;1.0
282266;10.394284519969784;9.849564444983136;0.3075021347204972;1.0;0.0;0.0;0.0;0.0
682392;5.8057315684540125;0.3554957049693768;1.343910577598798;1.0;1.0;0.0;0.0;0.0
83965;14.551011304844794;0.1338396975658591;1.0307642894601354;1.0;0.0;0.0;1.0;0.0
947375;0.8231790917876284;1.019308426248848;0.5143155602894435;0.0;0.0;0.0;1.0;0.0
706612;47.04321319579918;0.254493592156191;0.6987765950180094;1.0;1.0;0.0;1.0;0.0
200091;3.79526315911654;3.5853716230256665;3.10507957032884;1.0;1.0;0.0;0.0;0.0
945604;8.607545331410211;11.146429832577452;6.782288763160367;1.0;0.0;0.0;1.0;1.0
576032;43.036406681357214;0.0924605377625726;1.7847505665777392;1.0;0.0;0.0;0.0;0.0
197820;13.734512350461966;2.331162016026509;0.3745968025999175;1.0;0.0;0.0;1.0;0.0
431899;0.3958730229589026;17.55738515941653;0.4067558378613816;0.0;0.0;0.0;1.0;0.0
757831;2.585790070973308;7.786823208602819;0.7996530253813813;1.0;0.0;1.0;1.0;0.0
720295;5.514436930245899;18.00368529752808;0.4778201844387187;1.0;1.0;0.0;1.0;0.0
33492;5.257711326537936;0.107530889547817;1.5654311324692194;1.0;0.0;0.0;0.0;0.0
40925;9.577801091238609;0.0015597293052755;0.9854939024795778;1.0;0.0;0.0;1.0;0.0
371040;82.15336944555324;0.6416522791374659;1.866694919355084;1.0;0.0;0.0;1.0;0.0
140383;1.9882591456649183;7.308595990382797;1.7393148963849254;1.0;1.0;0.0;0.0;0.0
431699;27.74361003305121;0.7672392262131975;1.8699298574928416;1.0;1.0;0.0;1.0;0.0
170785;2.222157986616778;3.2019569540254063;0.6339868427418763;1.0;0.0;1.0;1.0;0.0
504497;1.7878275516134303;0.2058041469587066;0.2676577867300851;0.0;0.0;0.0;0.0;0.0
227808;24.22787220169599;3.2643853209240303;0.429417982029352;1.0;0.0;1.0;1.0;0.0
815585;34.53780262778486;0.2653176591138398;0.2224888802783148;1.0;0.0;0.0;1.0;0.0
670825;10.005190917012886;4.1627549701121245;0.6880637169065399;1.0;0.0;0.0;1.0;0.0
916588;3.027035145495278;0.4736848040746688;5.995859204416206;1.0;0.0;0.0;0.0;0.0
883628;2.2899568315050187;0.2785350051986125;1.1881722499459697;1.0;0.0;0.0;1.0;0.0
210831;16.003981347564064;1.515326513718015;2.2042496712004387;1.0;0.0;0.0;0.0;0.0
562160;9.788533959878748;0.2275345945683236;2.428556573775161;1.0;1.0;0.0;1.0;0.0
716712;66.0452235487413;1.798687298392378;0.2549983396744137;1.0;0.0;0.0;0.0;0.0
733151;3.5839222699594147;17.015599964136296;0.306297325551409;1.0;1.0;0.0;0.0;0.0
367150;4.321681163063263;4.408631934368061;0.7177714341826418;1.0;0.0;0.0;1.0;0.0
454458;2.148306733258456;97.9698055650813;1.89142707465;1.0;0.0;0.0;0.0;0.0
280666;96.59169093804944;0.2053843510686274;12.62234587397888;1.0;0.0;0.0;1.0;1.0
328825;17.73814307811489;0.0615278910117992;0.1596638290712417;1.0;0.0;0.0;0.0;0.0
40720;15.636034553641773;3.321423462462945;0.8829812491063657;1.0;0.0;0.0;0.0;0.0
397325;24.46754678450725;4.806395020424615;1.251647070387227;1.0;0.0;0.0;0.0;0.0
298330;3.1683922417370174;0.2151639408879033;1.0822425535650615;1.0;0.0;0.0;1.0;0.0
130095;12.558883069471417;2.177123392201421;1.7087043492846337;1.0;1.0;0.0;0.0;0.0
39173;1.4321779212861794;1.4696514937394485;0.8995866366375742;0.0;0.0;0.0;0.0;0.0
42222;19.90260797229171;0.1402269246249106;0.6998601823659241;1.0;0.0;0.0;1.0;0.0
437902;7.857001984077296;0.0559585853787647;1.1731931709871035;1.0;0.0;1.0;1.0;0.0
857376;9.515333081121115;1.0250141390538496;5.641262756977275;1.0;1.0;0.0;0.0;0.0
794233;149.35603484254963;1.278625946442748;1.0657047575138516;1.0;0.0;0.0;1.0;1.0
271882;52.44990427942625;1.2048831901016184;4.403064747769409;1.0;0.0;1.0;0.0;0.0
184715;1.1141359671859254;1.2415787456704996;2.481690577363429;0.0;1.0;0.0;0.0;0.0
106801;3.4586989915892405;0.4961462844518319;0.8549886670970496;1.0;0.0;0.0;1.0;0.0
873802;2.066996411151025;1.363764444565691;0.7390004262993025;1.0;0.0;0.0;0.0;0.0
465451;27.47599679599489;3.92513293059037;0.6580838112936889;1.0;0.0;0.0;1.0;0.0
419614;0.7001613073017686;1.862758763771797;1.5067683945821615;0.0;0.0;0.0;1.0;0.0
688133;18.71863532831024;0.4536983077019503;0.3127540705757045;1.0;1.0;0.0;1.0;0.0
92372;4.660585890049108;4.497698388019215;0.1939755868552235;1.0;0.0;0.0;1.0;0.0
56405;22.36898790827313;1.3289466483296868;1.3996005594898124;1.0;0.0;0.0;1.0;0.0
390080;9.675334834311714;3.90439452934924;2.2231153954941107;1.0;0.0;0.0;1.0;0.0
226119;140.21749583483555;0.4784485088014585;0.4846458185718235;1.0;0.0;0.0;1.0;1.0
739303;13.94701647887352;1.891972178089534;1.2525752225610591;1.0;0.0;0.0;0.0;0.0
150742;1.9200545029672855;0.4680376328867783;1.9763000941138067;1.0;0.0;0.0;1.0;0.0
124341;44.72004593648109;0.1080701281323122;1.935724324159896;1.0;1.0;0.0;1.0;0.0
551342;8.88315144288657;44.24573383640693;0.2130164139339052;1.0;0.0;0.0;1.0;0.0
359341;4.03759430973356;1.459378693514722;1.514065136875289;1.0;0.0;0.0;1.0;0.0
560613;42.05025994162256;0.936770521225314;3.9398030588867656;1.0;0.0;0.0;0.0;0.0
557265;49.31986953489555;0.0058100494076694;4.788300101867689;1.0;1.0;0.0;0.0;0.0
548349;26.72868663299781;0.6050286878314375;1.5114553920596057;1.0;0.0;1.0;1.0;0.0
180838;12.531415103159755;5.484644617193192;0.1513282500840443;1.0;0.0;0.0;1.0;0.0
406388;1.0865970575134871;0.1098505299891183;2.5540192310786254;0.0;0.0;0.0;0.0;0.0
112881;3.120576239860282;1.5313063376434362;2.9713325343949184;1.0;1.0;0.0;1.0;0.0
642948;253.8569013450921;0.4030230295451894;1.383882272722244;1.0;0.0;0.0;1.0;1.0
238665;5.190018835899005;2.125075188840059;0.4592067215112479;1.0;0.0;0.0;0.0;0.0
531535;8.480529653614772;0.14457434993056;0.9864282060521036;1.0;0.0;0.0;1.0;0.0
425585;4.559612217348029;0.9931094116867164;1.7630110863462376;1.0;0.0;0.0;1.0;0.0
954843;10.24505443817437;4.728297568770293;1.2837173846926924;1.0;0.0;0.0;0.0;0.0
858969;43.03318121989226;0.1578048869925027;1.002705709147238;1.0;0.0;0.0;0.0;0.0
986335;2.6246125217765743;1.1410599943981188;0.7019166018477171;1.0;0.0;0.0;0.0;0.0
796916;12.52020891096402;0.0408549685847715;0.3195200307921814;1.0;0.0;0.0;1.0;0.0
885006;9.124142773809403;5.85102904491379;0.2704297749491782;1.0;0.0;0.0;0.0;0.0
397188;10.785808653451124;0.6222773039752098;4.960208493079552;1.0;1.0;0.0;1.0;1.0
129179;17.12825451913959;12.567869660749384;0.3447756908160367;1.0;1.0;0.0;1.0;0.0
191867;6.34464628938353;2.7028883050292265;0.2507680979526148;1.0;1.0;0.0;1.0;0.0
110387;7.584600912364139;0.620612048846307;0.8784967165451467;1.0;1.0;0.0;0.0;0.0
548727;14.094605981514302;5.746942734191981;0.7990351228406155;1.0;1.0;1.0;1.0;0.0
810287;1.895400577089908;3.875378638803404;0.3317130753466952;0.0;0.0;0.0;1.0;0.0
815303;71.56544935829993;0.0203138714801805;0.5247771231589079;1.0;1.0;0.0;0.0;0.0
776528;0.9158841064785757;12.174499594865305;1.0986802906509263;0.0;1.0;0.0;1.0;0.0
630219;23.584746318815554;0.0384430273812009;5.054679434469231;1.0;0.0;0.0;1.0;1.0
323044;15.069620295486022;1.264244933440925;4.407921024729086;1.0;0.0;0.0;1.0;1.0
191589;7.55267366595332;2.5344292978444263;0.1089978022614867;1.0;0.0;0.0;0.0;0.0
537046;16.042285312147744;0.5337651132043923;0.1707012597623256;1.0;0.0;0.0;0.0;0.0
303174;20.77337908661404;2.659400754536436;2.171156618465906;1.0;0.0;1.0;1.0;0.0
924441;11.03115288374063;0.5091979434336588;1.0975513351747406;1.0;1.0;0.0;0.0;0.0
558704;15.762978551379724;1.0499138573881783;0.3685152314719584;1.0;0.0;0.0;0.0;0.0
71777;3.92663220223924;6.920119932522272;0.1027690902571222;1.0;0.0;0.0;1.0;0.0
653818;6.943484046957251;0.4970587970378993;1.79502553522512;1.0;0.0;0.0;0.0;0.0
386026;14.677507627535308;0.961552539666266;0.5759658364551841;1.0;0.0;0.0;0.0;0.0
819364;5.980900473292552;6.012268718735786;0.1071436850134649;1.0;1.0;0.0;1.0;0.0
88944;43.061724162612265;0.303355895041363;1.303943284374521;1.0;0.0;1.0;1.0;0.0
339101;4.033939246437623;3.3422381865082813;1.2986822268522469;1.0;1.0;0.0;0.0;0.0
376965;1.217991685297285;0.2461727755779551;14.64614666363738;0.0;1.0;0.0;1.0;1.0
124158;2.9720070833462517;0.0329868731807289;1.525861454186951;1.0;0.0;0.0;1.0;0.0
888944;10.645457660911182;0.1221588308634352;3.9174485209370897;1.0;0.0;0.0;0.0;0.0
922429;28.67995401617918;0.1865161279893879;1.1812472770840012;1.0;1.0;0.0;1.0;0.0
151196;6.024090527258734;0.4150895165179963;12.52526511264452;1.0;0.0;0.0;1.0;1.0
821313;5.254718524752184;0.1178947630416769;2.891261412649687;1.0;0.0;0.0;0.0;0.0
591781;7.181963347306991;2.6611743837268893;1.4511619148041266;1.0;0.0;0.0;1.0;0.0
26453;2.6513646864205254;0.5776996341243038;0.1295844918665738;1.0;0.0;0.0;1.0;0.0
549964;8.866222360662535;69.4609176569624;4.964674380384105;1.0;1.0;0.0;0.0;1.0
717249;9.179818134429308;0.6459115492389911;0.5859806808366554;1.0;0.0;0.0;0.0;0.0
13841;64.21623639840816;0.0766005294483142;2.0034903731694667;1.0;0.0;0.0;1.0;0.0
498872;10.621782985786194;0.5724695663272078;3.9890692277357696;1.0;0.0;0.0;1.0;0.0
643238;255.7023439824183;1.1977271737043815;0.6037781877946473;1.0;1.0;0.0;0.0;0.0
422670;3.4762997192315583;0.2426123510838651;0.4964678689881439;1.0;1.0;1.0;1.0;0.0
816700;33.49997614421082;0.1566124152966129;0.5677909171225062;1.0;0.0;0.0;1.0;0.0
44705;13.400807621757933;0.0259116358765178;0.7108007250618992;1.0;0.0;0.0;0.0;0.0
627644;16.052116871553995;6.306638677287883;0.1655777446462406;1.0;1.0;0.0;1.0;0.0
401547;11.064757182953386;0.0212878884825417;1.3921086314908968;1.0;0.0;0.0;1.0;0.0
404403;37.62763224272596;0.9341778046170908;5.4924604466592;1.0;1.0;0.0;0.0;0.0
498447;193.7627430697453;168.93849330318344;2.131687138770482;1.0;1.0;0.0;0.0;1.0
393666;0.8886009333843266;1.1188657684688204;1.8200432977721703;0.0;1.0;1.0;0.0;0.0
67660;7.7164031531165715;0.1203007691393926;1.4204776733321358;1.0;0.0;0.0;1.0;0.0
390220;10.416752477568002;0.208287421260404;5.819127912768579;1.0;0.0;0.0;0.0;0.0
476252;7.898313797166431;0.453964902421471;0.5405583822232762;1.0;0.0;0.0;1.0;0.0
478248;31.175583466074045;3.2688750585650794;0.3675193573486432;1.0;0.0;0.0;0.0;0.0
42510;4.40739175527501;0.8238331727743955;3.875511655996704;1.0;0.0;0.0;1.0;0.0
85362;10.25984927421796;0.0169847257438773;1.4278252303928824;1.0;1.0;0.0;0.0;0.0
57460;39.245488588030334;0.4419130794395537;1.3097660574034715;1.0;0.0;0.0;1.0;0.0
976520;15.88035010311805;0.5472186307210763;0.3100114010625708;1.0;0.0;0.0;1.0;0.0
444900;7.887326009043465;0.1187379545099666;3.404832222480198;1.0;0.0;1.0;1.0;0.0
506953;6.379576538110762;0.9306699388683876;0.3693935501030018;1.0;1.0;0.0;1.0;0.0
728398;6.212155805183219;0.0358294721659794;6.919944390656772;1.0;0.0;0.0;1.0;1.0
350378;1.0229491267357105;0.1355721982216075;1.599636790381668;0.0;1.0;0.0;1.0;0.0
687821;10.270685204512189;0.6221526176066531;0.1712084059172724;1.0;0.0;0.0;0.0;0.0
596611;79.04940063908417;4.600042703455338;1.1641482868416215;1.0;0.0;0.0;1.0;0.0
153468;1.3002146336682163;2.7452121803511176;3.9004659514314697;0.0;0.0;0.0;1.0;0.0
863439;70.88779800873824;0.9363261758807436;9.272331557525437;1.0;0.0;1.0;1.0;0.0
327928;16.117677701479394;1.1996990537916974;0.3104650353117832;1.0;1.0;0.0;1.0;0.0
535320;12.507654455735404;4.790638289717911;1.2439610075215566;1.0;0.0;0.0;0.0;0.0
602889;7.553983089934935;1.3150253533950742;1.2637818192466486;1.0;0.0;0.0;0.0;0.0
664279;1.950855697935772;0.6558838060472018;1.5863904822229085;1.0;0.0;0.0;1.0;0.0
707355;141.15836974410828;0.1533925295608635;1.442330781789189;1.0;1.0;0.0;0.0;0.0
422958;1.5291757055369255;1.0678670217468362;0.272074052391804;0.0;0.0;0.0;0.0;0.0
175381;5.654773327856813;0.0224302193173465;3.6970121969388137;1.0;1.0;0.0;1.0;0.0
162590;3.5601464810023677;1.1726650011236877;0.9808411476361129;1.0;1.0;0.0;1.0;0.0
542832;9.50426544832902;7.904813894519433;0.5063846577131573;1.0;1.0;0.0;1.0;0.0
309831;50.7175009198468;0.4671818348227;1.351430931886714;1.0;1.0;0.0;1.0;0.0
366586;13.792033167271995;2.005505908495632;0.0930955240384742;1.0;1.0;0.0;0.0;0.0
495978;2.578534708730562;0.3458200826935431;1.2359956127108045;1.0;0.0;0.0;1.0;0.0
779375;3.980697727432776;2.9833407340662395;4.190731654163172;1.0;0.0;0.0;1.0;1.0
48513;75.48853718794385;9.80568181072887;1.8782482601557788;1.0;0.0;1.0;1.0;0.0
531937;225.41251783446495;0.2868051851503325;0.3360596939630648;1.0;0.0;0.0;1.0;1.0
752429;16.111341571263424;0.3133343990695652;1.2589611620423382;1.0;1.0;1.0;1.0;0.0
207184;14.332542109955453;25.1663061083274;0.0764474492764988;1.0;0.0;0.0;0.0;0.0
624677;55.32134099550434;2.0450854356062584;0.1803632935282617;1.0;1.0;0.0;0.0;0.0
509020;7.669358001135142;69.97548410506428;2.544798816219864;1.0;0.0;0.0;1.0;1.0
699887;0.7259030674582799;0.4311383633653536;0.5006522341999243;0.0;0.0;0.0;1.0;0.0
633416;11.04490536544652;1.0666575773286893;1.0412579271918858;1.0;1.0;0.0;0.0;0.0
500619;2.386204155642602;1.6172275566706626;1.402280043025321;1.0;0.0;0.0;1.0;0.0
621401;6.6909852568919055;11.677835986133662;4.113626806792286;1.0;1.0;0.0;1.0;1.0
923664;6.779680940363389;0.4449600153890746;0.4462357217145537;1.0;0.0;0.0;1.0;0.0
183796;28.300733386850947;2.262989141870946;3.646973901080575;1.0;0.0;0.0;1.0;0.0
55299;36.122756033179954;28.383738313938363;0.2191636251000119;1.0;0.0;0.0;0.0;0.0
983035;1.941391890150908;12.210253468386524;1.5423954250802958;1.0;1.0;1.0;1.0;0.0
365743;0.2199560352578843;1.5452490671050108;0.0742359085654868;0.0;0.0;0.0;1.0;0.0
956338;17.739158568801326;9.805010775815534;0.4896938742602826;1.0;0.0;0.0;1.0;0.0
582566;35.05615905140997;4.114565076658679;4.683910640049425;1.0;0.0;0.0;1.0;1.0
138082;18.524940714231104;5.057828897013005;3.414512095793949;1.0;0.0;0.0;0.0;0.0
278819;2.1620875568600098;9.866545973512151;4.399247346112082;1.0;0.0;0.0;1.0;1.0
184023;70.42683348305088;0.1741353640268945;1.2366003244681614;1.0;0.0;1.0;0.0;0.0
928355;33.45780737455768;1.20715097730426;1.4291498263192366;1.0;1.0;0.0;1.0;0.0
898577;12.144940514824969;0.9226869057781486;0.4742641620535801;1.0;1.0;0.0;1.0;0.0
153075;23.84369598065408;14.22946584913072;1.3016271019486567;1.0;1.0;0.0;1.0;0.0
903759;10.207928390247488;0.1776863570800947;4.81906875538463;1.0;0.0;0.0;1.0;1.0
280402;52.752208226174666;4.936009929769014;0.1831829093835905;1.0;0.0;0.0;0.0;0.0
832633;4.210884020140305;0.3253021212721778;4.215129688415794;1.0;0.0;0.0;1.0;1.0
576336;30.7528925603817;2.232786866680912;0.4229684552186452;1.0;0.0;0.0;1.0;0.0
600097;1.98063687245397;1.1727233012711562;1.8737262600901772;1.0;0.0;0.0;1.0;0.0
914079;3.5993172475836865;1.965018961190007;2.4632131485307323;1.0;1.0;0.0;1.0;0.0
